supplier_id,name,category,country,onboarded_date,years_in_business,tier,on_time_delivery_rate,avg_delivery_delay_days,defect_rate,order_volume_monthly,fulfillment_rate,return_rate,payment_delay_days,credit_score,debt_to_equity,current_ratio,revenue_growth_pct,cash_runway_months,complaints_last_90d,contract_renewal_rate,quality_audit_score,defaulted
HIST-04007,Cyberdyne Industries 4007,Logistics,Poland,2024-09-16,3.6,2,0.861,5.5,0.0225,1105,0.937,0.0494,11.0,691,0.25,1.47,7.2,7.7,3,1.0,86.3,0
HIST-04008,Compu Corp 4008,Raw Materials,Mexico,2019-08-16,6.8,2,0.822,3.2,0.0245,26979,0.871,0.0251,30.6,589,2.68,0.86,0.8,1.6,4,0.843,75.9,1
HIST-04009,Umbrella International 4009,Electronics,China,2020-10-28,22.2,2,0.832,6.5,0.0099,199,0.942,0.0533,0.7,781,0.88,2.48,7.2,8.5,1,0.812,80.3,0
HIST-04010,Hammer Manufacturing 4010,Packaging,Poland,2021-02-01,16.4,2,0.992,0.0,0.0294,196,0.873,0.0765,7.3,673,1.04,1.64,4.4,10.6,0,1.0,89.3,0
HIST-04011,Rand Manufacturing 4011,Packaging,India,2022-01-19,8.5,1,1.0,0.7,0.0243,1198,0.889,0.0175,4.6,705,1.92,1.08,-5.9,3.2,4,0.891,90.7,0
HIST-04012,Pym Corp 4012,Packaging,Poland,2022-07-17,7.6,3,0.799,3.5,0.0343,4541,0.952,0.041,1.8,761,0.36,1.89,0.7,13.1,2,0.996,94.1,0
HIST-04013,Weyland Industries 4013,Chemicals,Turkey,2023-05-29,5.7,3,0.834,8.0,0.0553,2658,0.783,0.0839,6.4,737,1.83,0.79,1.8,7.8,4,0.887,84.8,0
HIST-04014,Massive Dynamic Group 4014,Raw Materials,Vietnam,2023-08-14,10.2,1,0.839,5.3,0.0024,2151,0.846,0.018,7.2,651,0.27,2.02,11.5,9.6,0,0.943,86.5,0
HIST-04015,Planet Supply Co 4015,Textiles,India,2024-10-04,15.4,2,0.782,10.9,0.037,1978,0.886,0.0633,14.4,668,1.15,0.29,-2.3,0.5,2,0.798,79.7,0
HIST-04016,Umbrella Industries 4016,Logistics,India,2018-11-08,17.7,3,0.767,3.2,0.0501,4649,0.952,0.1034,2.8,669,0.49,1.58,4.2,7.0,0,0.7,96.3,0
HIST-04017,Weyland Manufacturing 4017,Packaging,Japan,2022-03-26,20.3,3,0.781,1.7,0.0267,4807,0.932,0.0264,7.9,690,0.93,0.47,8.2,3.0,3,0.819,92.5,0
HIST-04018,Hooli Logistics 4018,Logistics,Poland,2023-11-10,51.8,1,0.895,0.2,0.0108,5144,0.868,0.027,4.6,713,1.65,1.68,6.0,2.6,4,1.0,88.9,0
HIST-04019,Cortex Corp 4019,Raw Materials,China,2022-12-26,10.2,1,0.906,1.5,0.0755,30092,0.957,0.099,36.8,726,1.07,1.37,11.5,7.1,4,0.87,80.9,0
HIST-04020,Bluth Corp 4020,Food,Vietnam,2019-04-29,13.1,2,0.798,0.8,0.0285,1563,0.887,0.0155,0.0,724,0.78,1.47,7.3,1.1,0,0.891,86.9,0
HIST-04021,Roxxon Limited 4021,Electronics,USA,2019-11-12,5.2,3,0.635,4.6,0.0325,2121,0.833,0.0325,7.9,545,2.08,0.74,-3.8,2.3,9,0.649,80.1,0
HIST-04022,Dunder Solutions 4022,Logistics,China,2020-08-12,13.1,3,0.649,0.8,0.0214,487,0.839,0.0736,45.5,685,0.97,0.87,-4.0,0.5,4,0.845,67.9,1
HIST-04023,Apex LLC 4023,Logistics,Brazil,2021-05-04,4.6,1,0.96,2.2,0.0165,11377,0.901,0.0132,15.9,651,0.55,1.82,-1.8,7.9,8,0.79,74.3,0
HIST-04024,Compu Worldwide 4024,Textiles,India,2018-05-01,21.9,3,0.853,0.0,0.0249,744,0.977,0.0262,0.5,755,0.59,1.89,8.3,7.8,1,0.795,86.4,0
HIST-04025,Initech Limited 4025,Logistics,Japan,2020-01-08,21.1,2,0.893,0.5,0.0097,662,1.0,0.1008,12.7,721,0.34,1.42,7.8,15.7,2,0.835,84.6,0
HIST-04026,Vortex Partners 4026,Food,Mexico,2023-02-13,9.3,2,1.0,0.0,0.022,879,0.934,0.0637,18.3,660,0.67,2.77,9.7,15.1,2,1.0,88.1,0
HIST-04027,Wayne Tech Holdings 4027,Electronics,Turkey,2022-01-06,14.4,1,0.904,4.0,0.0131,13824,0.985,0.0747,3.3,790,0.56,1.55,10.8,18.9,0,0.937,98.3,0
HIST-04028,Queen Limited 4028,Logistics,Brazil,2020-04-12,10.4,2,0.921,0.2,0.0239,3599,0.874,0.0153,8.5,740,1.26,1.39,15.9,15.8,1,0.921,80.3,0
HIST-04029,Black Mesa Solutions 4029,Electronics,Germany,2020-01-20,7.9,3,0.798,0.3,0.0256,1779,0.929,0.02,9.2,674,1.21,2.22,3.1,7.1,4,0.93,91.5,0
HIST-04030,Spacely Industries 4030,Logistics,Vietnam,2020-10-01,7.9,2,0.831,3.6,0.0371,1981,0.827,0.0595,9.5,619,1.75,0.6,3.0,5.0,3,0.784,76.9,0
HIST-04031,Krusty Supply Co 4031,Machinery,Mexico,2022-06-07,11.7,3,0.678,1.8,0.0204,1072,0.912,0.0176,6.9,615,0.75,1.5,4.3,4.4,7,0.836,81.6,0
HIST-04032,Compu Worldwide 4032,Chemicals,Brazil,2023-08-30,7.9,2,0.822,2.1,0.0218,4461,0.879,0.0313,4.2,660,1.06,1.12,-7.9,3.1,3,0.746,83.1,0
HIST-04033,Gringotts Supply Co 4033,Electronics,Turkey,2019-05-08,13.1,1,0.909,0.7,0.0117,415,0.914,0.0391,5.4,695,1.13,2.05,10.1,11.0,2,0.884,81.6,0
HIST-04034,Wayne Tech Manufacturing 4034,Textiles,Mexico,2024-07-27,23.3,2,0.888,6.1,0.0342,952,0.975,0.0776,7.6,708,1.69,1.33,5.6,11.2,0,0.791,83.1,0
HIST-04035,Stark Solutions 4035,Chemicals,Japan,2022-02-11,10.7,2,0.783,0.5,0.0367,7187,0.887,0.0241,7.8,762,1.27,1.43,7.3,4.6,0,0.768,84.1,0
HIST-04036,Cogswell Holdings 4036,Textiles,Turkey,2022-08-22,7.1,2,0.848,28.2,0.0187,6400,0.843,0.0752,0.7,632,0.77,1.1,16.0,7.7,1,0.758,83.0,0
HIST-04037,Planet Limited 4037,Electronics,Germany,2018-11-23,11.4,2,0.956,0.2,0.0428,841,0.943,0.0292,2.0,675,0.98,1.98,2.1,12.5,0,0.861,89.6,0
HIST-04038,Zenith Corp 4038,Machinery,Germany,2024-03-14,8.2,2,0.875,3.0,0.0483,1425,0.889,0.0989,6.6,668,0.46,1.42,7.2,9.0,2,0.925,85.6,0
HIST-04039,Pied Piper LLC 4039,Electronics,Mexico,2024-05-06,12.9,3,0.908,0.1,0.0541,17474,0.902,0.0374,3.0,692,0.73,0.92,12.4,9.8,2,0.962,82.4,0
HIST-04040,Vandelay Industries 4040,Machinery,Poland,2023-06-12,39.8,1,0.956,2.3,0.0064,8669,0.955,0.0667,4.6,692,0.52,1.31,-0.4,9.2,2,0.815,83.1,0
HIST-04041,Dunder International 4041,Machinery,Turkey,2020-02-01,9.7,1,0.888,1.2,0.011,1968,0.963,0.0496,2.8,656,0.89,1.42,-0.4,0.9,3,1.0,81.2,0
HIST-04042,Soylent Holdings 4042,Logistics,India,2022-10-31,10.7,1,0.826,9.1,0.0859,1291,0.916,0.0697,17.1,585,1.56,1.35,1.6,0.5,5,0.736,65.4,1
HIST-04043,Vandelay Group 4043,Textiles,Japan,2019-12-03,8.7,1,0.93,0.0,0.0025,3704,0.905,0.052,0.4,767,1.82,2.67,11.9,14.6,2,0.957,92.0,0
HIST-04044,LexCorp Limited 4044,Textiles,Poland,2020-10-05,4.7,2,0.834,2.0,0.0083,1440,0.944,0.0304,2.0,704,1.42,2.47,8.5,5.4,3,0.988,79.2,0
HIST-04045,Rand Corp 4045,Food,Vietnam,2018-02-23,14.9,1,0.93,1.4,0.0045,10837,1.0,0.0549,7.3,639,0.54,1.64,4.9,3.3,4,0.843,86.1,0
HIST-04046,Globex Corp 4046,Food,Poland,2020-06-30,16.0,2,0.869,5.6,0.0516,886,0.844,0.1075,31.4,618,0.55,0.53,17.1,4.3,2,0.757,74.7,0
HIST-04047,Vertex Logistics 4047,Packaging,China,2024-07-29,6.8,3,1.0,1.0,0.0167,1558,0.98,0.0699,0.0,831,0.05,2.63,19.0,21.3,1,1.0,92.8,0
HIST-04048,Queen Logistics 4048,Electronics,Japan,2022-08-31,16.9,2,0.971,2.2,0.0384,3192,0.825,0.0599,4.6,633,0.87,0.63,-1.4,6.0,3,0.761,81.3,0
HIST-04049,Roxxon Worldwide 4049,Logistics,Brazil,2020-09-01,7.7,1,0.941,1.1,0.0034,2480,0.91,0.014,0.9,642,1.13,1.35,-7.9,12.3,3,0.735,81.0,0
HIST-04050,Globex International 4050,Machinery,Vietnam,2020-09-03,12.7,3,0.888,4.8,0.0311,2510,0.88,0.0701,1.6,779,1.13,1.66,3.8,12.0,0,0.777,92.9,0
HIST-04051,Cooper International 4051,Electronics,Mexico,2021-04-06,3.7,3,0.794,0.6,0.0198,4183,0.843,0.0356,11.9,731,1.47,0.81,7.4,0.5,3,0.699,75.6,0
HIST-04052,Black Mesa International 4052,Machinery,Japan,2023-12-30,6.4,2,0.929,0.1,0.0387,2021,0.855,0.0275,8.8,730,0.93,2.48,9.2,8.5,0,0.799,89.3,0
HIST-04053,Roxxon Group 4053,Food,USA,2024-08-27,8.3,2,1.0,0.0,0.0087,4311,1.0,0.079,1.7,850,0.05,2.68,19.1,16.4,3,1.0,83.2,0
HIST-04054,Compu Logistics 4054,Logistics,Vietnam,2022-12-29,16.1,2,0.9,1.4,0.0202,3025,0.951,0.0939,4.9,850,0.4,2.97,12.1,13.8,1,0.976,87.5,0
HIST-04055,Black Mesa Holdings 4055,Electronics,Vietnam,2023-09-26,11.3,1,0.854,12.4,0.0211,2972,0.984,0.0251,5.6,792,1.63,1.46,11.7,11.2,2,0.835,84.8,0
HIST-04056,Nakatomi LLC 4056,Packaging,China,2021-10-29,9.6,2,0.817,0.9,0.0216,5526,0.98,0.0352,7.6,728,1.02,1.52,3.2,9.5,1,0.817,94.1,0
HIST-04057,Cyberdyne Holdings 4057,Food,Turkey,2022-04-28,10.1,1,0.967,0.3,0.0101,711,0.914,0.0339,0.0,758,0.96,1.44,2.0,10.6,0,0.818,87.1,0
HIST-04058,Roxxon Group 4058,Machinery,Mexico,2024-06-26,11.5,2,0.947,6.3,0.0214,1131,1.0,0.1005,8.0,815,0.06,2.27,11.3,10.0,1,1.0,98.3,0
HIST-04059,Pearson Logistics 4059,Electronics,Turkey,2020-09-20,1.5,2,0.896,0.3,0.0418,12555,0.923,0.0297,14.7,709,1.47,1.75,-6.5,7.1,4,0.803,74.9,0
HIST-04060,Oscorp Group 4060,Food,Turkey,2020-10-17,7.4,2,0.746,1.2,0.0996,2188,0.839,0.0568,56.4,698,1.16,2.15,6.1,8.8,2,0.754,74.7,0
HIST-04061,Pinnacle Manufacturing 4061,Logistics,Poland,2019-12-02,8.7,3,0.811,3.7,0.0246,6103,0.916,0.0323,20.9,694,1.47,1.66,3.6,7.2,0,0.788,86.8,0
HIST-04062,Vortex Supply Co 4062,Chemicals,China,2019-05-27,24.3,2,0.82,4.3,0.0053,960,1.0,0.0672,0.0,805,0.21,1.56,13.3,12.0,0,1.0,89.3,0
HIST-04063,Queen Partners 4063,Machinery,Turkey,2019-09-11,10.6,3,0.787,0.2,0.0205,3944,0.872,0.1019,14.9,638,0.05,1.96,4.2,8.1,1,0.981,88.4,0
HIST-04064,Cogswell Limited 4064,Packaging,India,2019-06-08,11.2,1,0.899,2.5,0.0123,2902,0.941,0.04,6.4,720,0.99,2.64,6.7,9.8,1,0.834,94.9,0
HIST-04065,Initech Worldwide 4065,Textiles,Vietnam,2019-04-10,16.2,2,0.727,13.9,0.0302,2891,0.858,0.0761,11.8,593,1.04,0.41,-7.1,0.5,5,0.792,69.6,0
HIST-04066,Rand Logistics 4066,Raw Materials,Turkey,2018-02-17,3.8,1,1.0,0.1,0.0044,1398,0.962,0.1154,11.9,850,0.97,2.26,11.8,15.3,0,0.977,93.6,0
HIST-04067,Cyberdyne Trading 4067,Raw Materials,USA,2020-06-23,18.7,2,0.909,1.9,0.0099,5834,0.987,0.0306,0.0,850,0.05,2.98,19.7,18.9,1,0.97,100.0,0
HIST-04068,Cooper Partners 4068,Textiles,China,2021-01-14,35.8,3,0.869,9.6,0.0283,6414,1.0,0.0804,0.0,747,1.05,2.65,17.1,15.5,1,0.972,93.8,0
HIST-04069,Bugle Partners 4069,Chemicals,Brazil,2018-09-30,5.1,2,0.808,5.1,0.014,13339,0.823,0.0305,1.4,605,1.45,1.0,-7.3,8.5,7,0.803,84.2,0
HIST-04070,Massive Dynamic International 4070,Raw Materials,Turkey,2022-06-04,11.3,2,0.832,4.7,0.0392,1275,0.901,0.0367,6.7,674,2.44,0.93,-4.8,1.2,3,0.895,77.0,0
HIST-04071,Vertex Corp 4071,Food,India,2018-12-10,4.6,3,0.899,2.7,0.0314,2694,0.954,0.0714,11.9,703,1.62,2.39,13.8,11.7,1,0.795,96.7,0
HIST-04072,Apex Group 4072,Electronics,China,2022-01-26,16.2,2,0.772,7.3,0.0662,1458,0.891,0.0492,3.4,690,1.71,1.12,-5.6,10.6,6,0.699,81.9,0
HIST-04073,Cooper International 4073,Textiles,Turkey,2021-12-08,15.8,2,0.804,3.4,0.0188,255,0.937,0.0416,19.8,682,0.19,1.63,9.2,15.5,1,0.964,91.5,0
HIST-04074,Weyland Trading 4074,Raw Materials,India,2021-12-20,10.7,2,0.818,0.4,0.0479,2103,0.944,0.0366,4.0,653,0.59,0.95,3.1,7.5,1,0.808,82.8,0
HIST-04075,Compu Limited 4075,Machinery,Vietnam,2023-05-08,12.5,2,0.943,0.0,0.0261,2781,0.94,0.0427,15.7,772,0.39,2.04,13.6,11.8,1,1.0,94.1,0
HIST-04076,Black Mesa Limited 4076,Electronics,China,2020-05-21,15.0,3,0.842,1.9,0.0418,4291,0.919,0.0615,4.8,804,0.48,2.21,2.6,15.0,1,1.0,100.0,0
HIST-04077,Umbrella LLC 4077,Logistics,China,2020-01-28,8.1,3,0.798,3.3,0.0208,2355,0.812,0.0581,21.6,636,1.22,0.84,0.6,0.5,7,0.719,63.4,1
HIST-04078,Bluth Partners 4078,Raw Materials,Mexico,2022-12-25,27.1,1,0.852,2.7,0.0302,622,0.92,0.0531,3.8,687,1.58,1.8,7.3,4.9,0,0.885,93.0,0
HIST-04079,Apex Limited 4079,Food,Mexico,2023-07-11,7.6,1,0.826,2.4,0.02,2061,0.889,0.0338,10.8,610,1.72,0.75,-6.2,4.2,5,0.831,85.4,0
HIST-04080,Pym Limited 4080,Raw Materials,Germany,2018-12-20,11.0,2,0.772,0.9,0.0291,5640,0.928,0.0931,4.3,636,1.89,0.54,0.2,5.5,5,0.617,73.6,0
HIST-04081,Wonka Logistics 4081,Logistics,Turkey,2023-02-22,37.4,1,0.987,0.6,0.07,1736,0.789,0.082,2.5,663,0.85,2.28,2.1,6.6,9,0.722,87.5,0
HIST-04082,Daily Group 4082,Packaging,Turkey,2022-07-10,11.2,2,0.907,0.5,0.0309,1833,0.927,0.0722,7.2,671,0.95,1.91,10.2,1.2,1,0.877,76.7,0
HIST-04083,Pearson LLC 4083,Machinery,USA,2018-05-21,20.3,1,0.974,0.0,0.0235,490,0.999,0.0349,6.6,732,0.8,1.76,11.9,15.3,1,0.811,93.6,0
HIST-04084,Daily Industries 4084,Food,Vietnam,2021-04-16,27.5,2,0.732,2.0,0.0518,910,0.795,0.0274,30.6,638,2.0,0.84,2.9,2.9,4,0.69,81.9,1
HIST-04085,Umbrella Partners 4085,Logistics,Turkey,2019-03-21,20.8,2,0.854,5.1,0.0411,4615,0.949,0.048,0.7,773,0.09,1.89,7.1,12.3,4,0.945,91.2,0
HIST-04086,Summit LLC 4086,Electronics,Germany,2022-08-01,22.0,2,0.928,0.6,0.0306,3543,0.971,0.0335,6.6,755,0.05,2.22,10.4,14.4,3,1.0,100.0,0
HIST-04087,Dunder Manufacturing 4087,Packaging,USA,2020-07-29,1.2,2,0.998,0.0,0.0145,12256,0.903,0.0524,0.0,706,0.53,2.0,6.9,16.0,2,0.911,85.6,0
HIST-04088,Bluth Systems 4088,Chemicals,Brazil,2024-08-30,3.3,1,1.0,0.0,0.064,5297,1.0,0.0491,6.4,773,0.59,1.69,4.7,8.1,0,0.852,93.8,0
HIST-04089,Daily International 4089,Electronics,China,2021-01-20,15.1,2,0.879,2.0,0.044,4498,0.823,0.0478,5.8,707,0.75,1.57,-0.4,9.6,1,0.712,88.9,0
HIST-04090,Sterling Partners 4090,Chemicals,China,2019-05-01,14.4,3,0.738,1.7,0.0269,11612,0.894,0.0199,8.6,670,1.72,0.57,-1.6,0.5,9,0.718,79.8,1
HIST-04091,Massive Dynamic Systems 4091,Textiles,China,2024-04-09,7.1,1,0.819,1.1,0.0217,2081,0.937,0.0565,11.2,701,1.15,0.6,-6.4,11.4,0,0.938,92.3,0
HIST-04092,LexCorp Group 4092,Machinery,Mexico,2020-02-15,12.5,3,0.831,0.0,0.0434,11730,0.898,0.0284,2.5,713,0.99,2.03,7.7,13.7,2,0.861,87.2,0
HIST-04093,Bluth Industries 4093,Chemicals,Mexico,2023-01-14,3.5,2,0.939,0.3,0.0194,2047,0.989,0.0163,4.0,782,0.6,1.69,18.1,11.9,1,0.901,89.3,0
HIST-04094,Soylent Manufacturing 4094,Food,India,2021-08-11,10.8,1,1.0,0.0,0.0175,5962,1.0,0.0755,0.0,825,0.34,3.86,16.8,19.3,1,1.0,100.0,0
HIST-04095,Vortex Limited 4095,Packaging,Poland,2019-12-20,7.7,2,0.931,6.0,0.0036,2039,1.0,0.0315,2.9,732,0.46,2.19,13.2,12.1,3,1.0,93.5,0
HIST-04096,Weyland Holdings 4096,Raw Materials,Mexico,2024-11-23,4.7,2,0.848,1.2,0.0243,1132,0.979,0.0408,23.6,792,0.31,2.1,8.6,13.8,0,0.994,90.7,0
HIST-04097,Hardman Corp 4097,Chemicals,India,2024-05-26,3.3,2,0.98,0.0,0.0,629,0.988,0.0578,2.7,808,0.39,1.9,14.0,16.7,1,0.981,95.4,0
HIST-04098,Genco Supply Co 4098,Chemicals,Brazil,2021-09-26,6.3,1,0.823,1.5,0.0373,1096,0.86,0.0241,22.3,593,1.92,1.41,0.2,0.5,6,0.498,87.3,1
HIST-04099,Soylent Partners 4099,Textiles,India,2021-06-03,14.7,3,0.837,9.7,0.0288,4504,0.881,0.0402,9.0,621,1.77,0.67,2.6,0.6,3,0.829,74.8,0
HIST-04100,Massive Dynamic Limited 4100,Logistics,Vietnam,2018-06-08,4.6,3,0.837,3.0,0.0374,2435,0.811,0.0747,8.6,687,0.05,1.61,-3.5,5.1,3,0.778,90.2,0
HIST-04101,Summit Corp 4101,Logistics,Mexico,2018-06-27,17.7,2,0.885,2.9,0.0224,4467,0.92,0.0536,5.2,683,1.92,1.58,0.8,9.9,6,0.863,81.6,0
HIST-04102,Soylent Worldwide 4102,Textiles,Poland,2021-10-22,3.5,2,0.925,4.1,0.0385,6622,0.936,0.0514,0.0,748,0.95,1.85,14.5,8.7,3,1.0,89.6,0
HIST-04103,Pied Piper LLC 4103,Chemicals,China,2019-02-23,11.5,2,0.825,4.5,0.0189,7662,0.889,0.0112,11.0,682,1.35,0.69,6.8,8.9,5,0.799,91.1,0
HIST-04104,Genco Logistics 4104,Machinery,Japan,2018-12-08,10.8,2,1.0,1.0,0.0024,5332,1.0,0.0767,4.1,761,1.06,2.79,17.4,19.8,3,1.0,100.0,0
HIST-04105,Massive Dynamic Systems 4105,Machinery,Brazil,2020-07-11,3.6,2,0.883,0.0,0.0343,2879,1.0,0.0468,0.0,791,0.71,2.31,14.7,14.3,2,0.994,87.3,0
HIST-04106,Mifflin Solutions 4106,Electronics,Poland,2022-08-18,4.6,3,0.92,3.2,0.0428,7946,0.959,0.0251,4.4,677,0.46,1.78,9.8,9.8,0,1.0,84.3,0
HIST-04107,Vertex Corp 4107,Machinery,USA,2022-10-23,15.0,1,0.854,1.4,0.0392,454,0.927,0.0465,8.1,640,1.32,0.87,-1.6,7.6,3,0.796,81.5,0
HIST-04108,Nakatomi Industries 4108,Raw Materials,Japan,2023-12-07,18.9,3,0.849,5.6,0.0109,3349,0.949,0.0229,8.1,756,1.7,2.07,7.8,11.9,1,0.958,94.6,0
HIST-04109,Planet LLC 4109,Food,Mexico,2018-10-06,23.2,1,0.958,0.0,0.0207,2148,0.965,0.0763,7.7,757,0.77,1.72,9.2,16.5,0,0.871,88.6,0
HIST-04110,Queen Holdings 4110,Machinery,Turkey,2024-06-19,17.3,3,0.755,0.8,0.0455,674,0.93,0.0434,8.1,674,1.01,0.88,-5.4,0.5,3,0.783,67.2,0
HIST-04111,Summit Limited 4111,Food,Poland,2023-08-18,6.2,1,0.855,1.7,0.0034,1746,0.974,0.0565,27.6,759,1.1,2.22,11.8,0.7,1,0.862,87.2,0
HIST-04112,Nakatomi Corp 4112,Machinery,Japan,2022-02-19,5.1,2,0.849,7.6,0.0089,1979,0.951,0.0465,6.8,790,0.47,1.82,7.9,12.6,0,0.836,90.2,0
HIST-04113,Mifflin Corp 4113,Machinery,Vietnam,2018-02-21,22.9,3,0.782,3.8,0.0364,2078,0.957,0.0409,5.1,691,1.55,1.65,2.2,10.3,1,0.783,86.4,0
HIST-04114,Soylent Manufacturing 4114,Machinery,Poland,2021-05-14,12.7,2,0.951,2.6,0.0027,5507,1.0,0.045,5.3,723,0.49,1.74,12.3,13.0,1,1.0,85.5,0
HIST-04115,Pearson LLC 4115,Electronics,Germany,2019-01-06,20.6,1,0.98,0.0,0.0035,3204,0.972,0.0165,5.1,808,0.47,3.34,9.0,11.7,1,0.966,100.0,0
HIST-04116,Soylent Corp 4116,Electronics,Japan,2019-10-03,7.3,2,0.824,1.4,0.0355,4905,0.873,0.0469,7.6,624,1.56,0.81,-5.7,3.9,6,0.807,72.1,0
HIST-04117,Bluth Group 4117,Textiles,Vietnam,2018-05-31,13.3,2,0.781,7.5,0.0176,4705,0.962,0.04,7.8,692,2.06,1.31,7.7,16.6,1,0.789,82.9,0
HIST-04118,Globex Corp 4118,Food,Turkey,2020-10-20,8.7,2,0.837,1.2,0.0875,5543,0.88,0.0882,4.5,562,1.53,0.92,1.1,3.5,6,0.805,80.1,0
HIST-04119,Dunder Holdings 4119,Packaging,USA,2022-10-27,1.5,2,0.957,0.3,0.0208,4501,0.957,0.057,5.3,708,0.57,2.21,14.1,14.0,0,0.91,90.0,0
HIST-04120,Bugle Manufacturing 4120,Logistics,India,2021-11-07,18.1,3,0.727,8.4,0.0336,558,0.906,0.0622,10.9,669,1.83,1.64,-2.3,5.3,3,0.895,76.0,0
HIST-04121,Acme Trading 4121,Food,Japan,2021-07-08,6.8,1,0.891,0.9,0.0126,517,0.952,0.0567,0.4,784,0.3,1.82,5.2,14.8,1,0.978,97.9,0
HIST-04122,Bugle Group 4122,Electronics,Germany,2018-01-14,34.8,2,0.946,0.5,0.0223,2776,0.931,0.0204,1.1,730,1.46,1.74,1.4,8.4,2,0.851,85.3,0
HIST-04123,Aperture Trading 4123,Food,Mexico,2024-06-08,11.4,2,0.909,3.6,0.0439,10491,0.903,0.0516,5.9,772,0.05,1.67,17.9,8.4,0,0.86,94.9,0
HIST-04124,Wayne Logistics 4124,Food,USA,2023-12-22,12.1,2,0.929,0.6,0.0142,2345,1.0,0.0315,6.0,736,0.64,1.68,8.8,7.4,3,0.844,78.0,0
HIST-04125,Rand Worldwide 4125,Food,Brazil,2019-03-07,18.5,1,0.807,3.2,0.0134,2398,0.862,0.0368,8.8,731,1.42,1.75,0.5,0.8,0,0.729,65.9,0
HIST-04126,Hardman LLC 4126,Food,Germany,2022-10-26,9.5,2,0.871,7.5,0.0146,1932,1.0,0.0694,6.4,802,0.05,1.48,21.0,14.1,1,1.0,85.9,0
HIST-04127,Black Mesa Holdings 4127,Machinery,India,2023-06-17,7.8,2,0.859,0.1,0.0181,1081,0.905,0.0516,7.3,600,1.81,1.93,-3.7,1.7,5,0.822,83.8,0
HIST-04128,Wayne Tech Solutions 4128,Food,Turkey,2023-08-26,4.7,3,0.906,2.9,0.0295,2965,0.969,0.0258,19.9,849,0.77,2.97,16.2,19.8,2,1.0,100.0,0
HIST-04129,Black Mesa Group 4129,Machinery,Poland,2023-06-01,8.5,2,0.91,5.1,0.0287,1951,0.856,0.0491,3.6,713,0.73,1.3,4.4,13.2,0,0.899,87.1,0
HIST-04130,Yutani Group 4130,Textiles,Germany,2019-09-03,8.8,2,0.852,3.7,0.0139,433,0.969,0.1236,15.3,746,1.07,1.98,5.0,10.1,0,0.936,92.8,0
HIST-04131,Cooper International 4131,Machinery,Turkey,2022-08-09,18.0,2,0.934,2.0,0.0047,3301,1.0,0.0187,0.0,850,0.15,2.36,13.6,16.2,1,1.0,100.0,0
HIST-04132,Nakatomi Trading 4132,Logistics,Poland,2024-02-14,7.5,3,0.982,0.1,0.0191,662,0.97,0.0609,1.5,682,1.49,2.61,8.3,15.6,1,0.853,87.6,0
HIST-04133,Globex Corp 4133,Food,Germany,2022-05-05,9.2,1,0.936,0.0,0.0717,971,1.0,0.0612,0.0,797,2.21,2.46,12.6,15.0,0,1.0,89.2,0
HIST-04134,Bugle Holdings 4134,Packaging,Brazil,2021-11-07,12.0,2,0.893,0.9,0.0192,6425,0.901,0.0175,15.1,605,1.04,0.36,-0.8,5.9,1,0.783,79.8,0
HIST-04135,Apex Manufacturing 4135,Machinery,Poland,2024-12-24,7.8,2,0.845,0.2,0.0087,8005,0.968,0.057,0.0,748,1.14,2.65,5.2,10.0,0,0.97,89.4,0
HIST-04136,Wayne Tech Manufacturing 4136,Logistics,Brazil,2023-04-13,13.9,2,0.872,5.0,0.0247,7982,0.885,0.022,14.6,743,1.19,2.19,2.6,0.5,5,0.767,77.1,0
HIST-04137,Gringotts Manufacturing 4137,Textiles,China,2020-03-08,5.9,1,0.916,1.2,0.0088,6782,0.935,0.0748,2.4,661,1.31,0.85,4.8,5.5,7,0.896,84.4,0
HIST-04138,Zenith Logistics 4138,Logistics,India,2018-10-08,13.3,2,0.924,1.5,0.0729,4226,0.939,0.1033,11.8,720,0.61,0.91,-2.2,5.3,1,1.0,78.4,0
HIST-04139,Weyland LLC 4139,Textiles,Poland,2020-12-16,12.8,1,0.917,0.0,0.0183,2754,1.0,0.0319,1.2,758,1.03,1.76,15.2,13.0,0,0.943,96.6,0
HIST-04140,Yutani Corp 4140,Textiles,Turkey,2023-03-18,11.1,1,0.944,3.3,0.0303,1217,0.953,0.1012,0.0,823,0.05,2.18,16.8,18.0,2,0.947,100.0,0
HIST-04141,Weyland Corp 4141,Chemicals,Turkey,2019-06-24,8.7,3,0.754,6.3,0.029,6260,0.855,0.0241,11.0,646,2.75,1.23,-6.3,0.5,2,0.652,66.2,0
HIST-04142,Black Mesa Trading 4142,Logistics,Japan,2023-10-18,11.7,3,0.752,2.0,0.0423,6283,0.946,0.0692,1.8,704,0.15,1.36,1.8,1.2,0,0.752,92.8,0
HIST-04143,Nakatomi Limited 4143,Packaging,Vietnam,2024-02-06,13.4,2,0.682,1.0,0.0417,543,0.831,0.0402,6.5,681,2.4,0.71,-1.1,0.5,5,0.609,85.2,0
HIST-04144,Cogswell Worldwide 4144,Logistics,Vietnam,2020-10-12,8.6,2,0.834,1.2,0.0071,5954,0.962,0.0315,5.7,752,1.02,2.89,11.0,12.1,2,1.0,100.0,0
